customerID,signup_date,signup_cohort,plan,billing_cycle,mrr,lifetime_months,is_churned,num_addons,sso_enabled,cloud_backup,device_mgmt,priority_support,video_collab,media_library,acquisition_channel,cac,ltv_observed,ltv_estimated,ltv_cac_ratio,payback_months,gender,SeniorCitizen
4816-JBHOV,2024-11-12,2024-11,Professional,Monthly,44.7,2,1,0,0,0,0,0,0,0,Paid Search,413.89,93.7,93.7,0.23,9.3,Male,1
5067-DGXLL,2024-11-12,2024-11,Starter,Monthly,20.25,2,0,0,0,0,0,0,0,0,Content,161.98,36.8,454.36,2.81,8.0,Male,0
4697-LUPSU,2024-11-12,2024-11,Starter,Annual,20.2,2,0,0,0,0,0,0,0,0,Referral,259.39,34.75,451.28,1.74,12.8,Male,0
2303-PJYHN,2024-11-12,2024-11,Starter,Monthly,19.85,2,0,0,0,0,0,0,0,0,Organic Search,253.46,52.0,461.31,1.82,12.8,Female,0
5561-NWEVX,2024-11-12,2024-11,Professional,Monthly,79.2,2,1,1,0,0,1,0,0,0,Content,175.44,172.85,172.85,0.99,2.2,Female,1
1791-PQHBB,2024-11-12,2024-11,Professional,Monthly,61.2,2,0,2,1,0,0,0,0,1,Paid Search,481.53,125.95,578.3,1.2,7.9,Female,0
1618-CFHME,2024-11-12,2024-11,Professional,Monthly,75.9,2,1,0,0,0,0,0,0,0,Paid Social,566.5,143.35,143.35,0.25,7.5,Female,0
2737-WFVYW,2024-11-12,2024-11,Professional,Monthly,45.25,2,1,2,0,0,0,0,1,1,Paid Social,436.94,85.5,85.5,0.2,9.7,Female,0
4195-SMMNX,2024-11-12,2024-11,Starter,Monthly,20.35,2,1,0,0,0,0,0,0,0,Organic Search,177.95,33.2,33.2,0.19,8.7,Male,0
0322-CHQRU,2024-11-12,2024-11,Professional,Monthly,45.35,2,1,0,0,0,0,0,0,0,Organic Search,177.71,89.5,89.5,0.5,3.9,Male,0
7377-DMMRI,2024-11-13,2024-11,Professional,Monthly,47.8,2,1,1,1,0,0,0,0,0,Paid Search,303.71,92.45,92.45,0.3,6.4,Male,0
3422-GALYP,2024-11-13,2024-11,Professional,Monthly,79.45,2,0,1,0,1,0,0,0,0,Paid Social,545.85,145.15,732.4,1.34,6.9,Male,0
5159-YFPKQ,2024-11-13,2024-11,Professional,Monthly,75.8,2,1,1,0,0,1,0,0,0,Organic Search,134.5,160.75,160.75,1.2,1.8,Female,0
9992-UJOEL,2024-11-13,2024-11,Professional,Monthly,50.3,2,0,1,0,1,0,0,0,0,Referral,214.01,92.75,464.54,2.17,4.3,Male,0
7321-VGNKU,2024-11-13,2024-11,Professional,Monthly,70.35,2,0,0,0,0,0,0,0,0,Referral,402.99,120.25,640.24,1.59,5.7,Female,0
9317-WZPGV,2024-11-14,2024-11,Professional,Monthly,79.75,2,1,1,0,0,0,0,0,1,Organic Search,181.21,159.4,159.4,0.88,2.3,Female,1
6856-RAURS,2024-11-14,2024-11,Professional,Monthly,74.9,2,0,0,0,0,0,0,0,0,Paid Search,473.31,136.05,689.67,1.46,6.3,Female,0
8642-GVWRF,2024-11-14,2024-11,Professional,Monthly,79.7,2,1,2,0,1,1,0,0,0,Partnerships,730.67,165.0,165.0,0.23,9.2,Female,0
1875-QIVME,2024-11-14,2024-11,Business,Monthly,104.4,2,1,4,0,0,1,1,1,1,Organic Search,154.42,242.8,242.8,1.57,1.5,Female,0
5365-LLFYV,2024-11-14,2024-11,Professional,Monthly,45.85,2,0,0,0,0,0,0,0,0,Organic Search,164.87,105.6,444.5,2.7,3.6,Female,0
6166-ILMNY,2024-11-14,2024-11,Professional,Monthly,69.75,2,1,0,0,0,0,0,0,0,Paid Social,353.6,144.55,144.55,0.41,5.1,Female,0
4986-MXSFP,2024-11-14,2024-11,Starter,Monthly,20.0,2,0,0,0,0,0,0,0,0,Paid Social,543.99,40.9,453.3,0.83,27.2,Female,0
5349-IECLD,2024-11-14,2024-11,Business,Monthly,94.95,2,1,3,0,0,1,0,1,1,Paid Search,551.45,178.1,178.1,0.32,5.8,Male,0
6519-CFDBX,2024-11-14,2024-11,Professional,Monthly,45.4,2,0,0,0,0,0,0,0,0,Organic Search,196.14,80.95,416.52,2.12,4.3,Female,0
3668-QPYBK,2024-11-14,2024-11,Professional,Monthly,53.85,2,1,2,1,1,0,0,0,0,Organic Search,181.45,108.15,108.15,0.6,3.4,Male,0
2640-LYMOV,2024-11-15,2024-11,Starter,Monthly,19.65,2,0,0,0,0,0,0,0,0,Organic Search,188.73,38.8,443.99,2.35,9.6,Male,0
2260-USTRB,2024-11-15,2024-11,Professional,Monthly,70.2,2,1,0,0,0,0,0,0,0,Paid Search,620.41,115.95,115.95,0.19,8.8,Female,1
2969-QWUBZ,2024-11-15,2024-11,Professional,Monthly,51.4,2,0,3,0,1,0,0,1,1,Organic Search,129.99,96.8,476.72,3.67,2.5,Female,0
3130-ICDUP,2024-11-15,2024-11,Business,Monthly,80.55,2,0,1,1,0,0,0,0,0,Content,221.04,188.1,992.99,4.49,2.7,Female,0
3295-YVUSR,2024-11-15,2024-11,Professional,Monthly,72.6,2,0,0,0,0,0,0,0,0,Content,327.21,154.3,690.92,2.11,4.5,Male,1
9426-SXNHE,2024-11-15,2024-11,Starter,Monthly,18.75,2,0,0,0,0,0,0,0,0,Paid Social,283.45,53.15,439.78,1.55,15.1,Female,0
4695-WJZUE,2024-11-15,2024-11,Business,Monthly,88.55,2,1,2,0,0,1,0,0,1,Organic Search,172.76,179.25,179.25,1.04,2.0,Female,1
7538-GWHML,2024-11-15,2024-11,Professional,Monthly,69.65,2,1,0,0,0,0,0,0,0,Organic Search,83.56,145.15,145.15,1.74,1.2,Female,0
8903-XEBGX,2024-11-15,2024-11,Professional,Monthly,55.3,2,0,1,0,0,0,0,0,1,Referral,261.5,108.65,517.4,1.98,4.7,Male,0
7615-ESMYF,2024-11-15,2024-11,Professional,Monthly,44.6,2,1,2,0,0,0,0,1,1,Organic Search,184.9,97.1,97.1,0.53,4.1,Female,0
5442-BHQNG,2024-11-15,2024-11,Professional,Monthly,70.35,2,0,0,0,0,0,0,0,0,Paid Search,641.25,139.25,659.24,1.03,9.1,Female,0
7017-VFULY,2024-11-15,2024-11,Starter,Monthly,20.1,2,0,0,0,0,0,0,0,0,Organic Search,186.86,43.15,457.61,2.45,9.3,Female,0
6993-OHLXR,2024-11-15,2024-11,Professional,Monthly,68.95,2,1,0,0,0,0,0,0,0,Content,206.42,119.75,119.75,0.58,3.0,Female,0
0541-FITGH,2024-11-15,2024-11,Professional,Monthly,62.15,2,0,2,1,0,0,0,0,1,Organic Search,132.51,113.1,572.48,4.32,2.1,Female,0
1981-INRFU,2024-11-15,2024-11,Professional,Monthly,79.75,2,1,1,0,0,0,0,1,0,Referral,300.29,164.5,164.5,0.55,3.8,Female,0
0816-TSPHQ,2024-11-16,2024-11,Starter,Monthly,20.75,2,0,0,0,0,0,0,0,0,Partnerships,833.21,44.2,472.07,0.57,40.2,Male,0
5173-WXOQV,2024-11-16,2024-11,Professional,Monthly,64.2,2,0,3,0,1,0,1,0,1,Content,306.46,143.65,618.18,2.02,4.8,Male,0
2410-CIYFZ,2024-11-16,2024-11,Starter,Monthly,20.4,2,0,0,0,0,0,0,0,0,Paid Search,625.05,42.9,463.55,0.74,30.6,Male,0
2737-YNGYW,2024-11-16,2024-11,Business,Monthly,80.55,2,1,1,0,0,0,0,0,1,Paid Search,441.07,184.1,184.1,0.42,5.5,Female,0
2080-GKCWQ,2024-11-17,2024-11,Professional,Monthly,74.95,2,0,1,0,1,0,0,0,0,Organic Search,129.61,151.75,705.74,5.45,1.7,Male,0
9546-CQJSU,2024-11-17,2024-11,Business,Monthly,91.4,2,1,2,0,0,1,0,1,0,Organic Search,268.97,193.6,193.6,0.72,2.9,Female,0
6407-UTSLV,2024-11-17,2024-11,Business,Monthly,83.8,2,0,2,0,1,0,0,1,0,Partnerships,601.7,163.7,1001.06,1.66,7.2,Female,1
0685-MLYYM,2024-11-17,2024-11,Professional,Monthly,70.75,2,1,0,0,0,0,0,0,0,Paid Search,640.49,154.85,154.85,0.24,9.1,Female,1
1143-NMNQJ,2024-11-17,2024-11,Business,Monthly,85.7,2,1,1,0,0,0,0,0,1,Organic Search,177.25,169.8,169.8,0.96,2.1,Female,0
5857-XRECV,2024-11-17,2024-11,Starter,Annual,20.5,2,0,0,0,0,0,0,0,0,Organic Search,133.89,38.25,460.96,3.44,6.5,Female,0
5091-HFAZW,2024-11-18,2024-11,Business,Monthly,91.15,2,0,3,1,1,0,0,1,0,Paid Social,615.83,168.5,1079.31,1.75,6.8,Female,0
5649-ANRML,2024-11-18,2024-11,Business,Monthly,95.1,2,1,4,0,1,1,1,0,1,Paid Search,422.91,180.25,180.25,0.43,4.4,Male,1
5208-HFSBT,2024-11-18,2024-11,Professional,Monthly,55.05,2,1,2,0,1,0,1,0,0,Paid Social,702.78,102.75,102.75,0.15,12.8,Female,0
1597-FZREH,2024-11-18,2024-11,Professional,Monthly,76.4,2,1,4,0,0,1,1,1,1,Paid Search,585.15,160.8,160.8,0.27,7.7,Female,0
8943-URTMR,2024-11-18,2024-11,Professional,Monthly,79.65,2,1,1,0,0,0,0,1,0,Partnerships,921.36,152.7,152.7,0.17,11.6,Female,0
0396-HUJBP,2024-11-18,2024-11,Starter,Monthly,19.3,2,0,0,0,0,0,0,0,0,Organic Search,200.96,44.4,442.37,2.2,10.4,Female,0
0139-IVFJG,2024-11-18,2024-11,Business,Monthly,90.35,2,0,3,1,1,0,0,1,0,Paid Search,623.68,190.5,1093.31,1.75,6.9,Female,0
6275-YDUVO,2024-11-18,2024-11,Business,Monthly,86.2,2,1,2,0,0,1,0,0,1,Paid Social,515.48,178.7,178.7,0.35,6.0,Female,0
9689-PTNPG,2024-11-18,2024-11,Business,Monthly,80.25,2,1,1,0,0,0,0,1,0,Referral,194.75,144.55,144.55,0.74,2.4,Male,0
3420-YJLQT,2024-11-18,2024-11,Professional,Monthly,79.55,2,0,1,0,1,0,0,0,0,Paid Social,511.38,151.75,739.74,1.45,6.4,Female,0
2516-VQRRV,2024-11-19,2024-11,Professional,Monthly,75.45,2,1,0,0,0,0,0,0,0,Content,301.45,158.4,158.4,0.53,4.0,Female,1
9667-TKTVZ,2024-11-19,2024-11,Professional,Monthly,54.35,2,0,1,0,0,0,1,0,0,Organic Search,241.6,117.05,518.77,2.15,4.4,Female,0
6817-WTYHE,2024-11-19,2024-11,Professional,Monthly,44.9,2,0,0,0,0,0,0,0,0,Partnerships,716.52,111.05,442.92,0.62,16.0,Male,0
4662-EKDPQ,2024-11-20,2024-11,Professional,Monthly,62.05,2,1,1,0,0,0,0,0,1,Paid Social,527.89,118.3,118.3,0.22,8.5,Male,0
3798-EPWRR,2024-11-20,2024-11,Professional,Monthly,43.95,2,0,0,0,0,0,0,0,0,Organic Search,162.84,85.1,409.95,2.52,3.7,Female,1
5277-ZLOOR,2024-11-20,2024-11,Business,Monthly,85.55,2,1,1,0,0,0,0,1,0,Partnerships,760.54,187.45,187.45,0.25,8.9,Female,1
9818-XQCUV,2024-11-20,2024-11,Starter,Monthly,20.35,2,0,0,0,0,0,0,0,0,Organic Search,103.88,45.3,464.92,4.48,5.1,Female,0
2342-CKIAO,2024-11-20,2024-11,Starter,Monthly,20.3,2,0,0,0,0,0,0,0,0,Paid Social,679.51,41.2,459.79,0.68,33.5,Female,0
8805-JNRAZ,2024-11-20,2024-11,Professional,Monthly,49.2,2,0,1,0,1,0,0,0,0,Paid Search,437.18,103.7,467.36,1.07,8.9,Female,0
8348-HFYIV,2024-11-20,2024-11,Professional,Monthly,49.25,2,1,3,0,0,1,0,1,1,Paid Search,401.04,90.35,90.35,0.23,8.1,Male,0
7235-NXZCP,2024-11-21,2024-11,Professional,Monthly,74.85,2,1,0,0,0,0,0,0,0,Paid Search,642.0,156.4,156.4,0.24,8.6,Male,1
0067-DKWBL,2024-11-21,2024-11,Professional,Monthly,49.25,2,1,1,1,0,0,0,0,0,Paid Social,512.15,91.1,91.1,0.18,10.4,Male,1
6778-YSNIH,2024-11-21,2024-11,Professional,Monthly,59.0,2,0,2,0,1,0,0,1,0,Content,215.15,114.15,550.24,2.56,3.6,Female,0
0883-EIBTI,2024-11-21,2024-11,Starter,Monthly,19.5,2,1,0,0,0,0,0,0,0,Organic Search,113.49,31.55,31.55,0.28,5.8,Female,0
1728-BQDMA,2024-11-21,2024-11,Professional,Monthly,44.45,2,0,0,0,0,0,0,0,0,Content,173.85,82.7,411.25,2.37,3.9,Female,0
4208-UFFGW,2024-11-21,2024-11,Professional,Monthly,44.95,2,1,0,0,0,0,0,0,0,Paid Search,447.41,85.15,85.15,0.19,10.0,Male,1
8654-DHAOW,2024-11-21,2024-11,Professional,Monthly,54.15,2,0,1,0,1,0,0,0,0,Paid Search,543.41,101.65,501.9,0.92,10.0,Female,0
3866-MDTUB,2024-11-21,2024-11,Professional,Monthly,70.75,2,1,3,1,0,0,0,1,1,Content,258.39,146.9,146.9,0.57,3.7,Female,0
4854-SSLTN,2024-11-21,2024-11,Professional,2-Year,59.5,2,0,3,1,1,0,1,0,0,Paid Social,440.24,130.5,570.29,1.3,7.4,Male,0
9700-ZCLOT,2024-11-22,2024-11,Starter,Monthly,20.0,2,0,0,0,0,0,0,0,0,Content,356.35,32.7,445.1,1.25,17.8,Male,0
2842-JTCCU,2024-11-22,2024-11,Professional,Monthly,46.05,2,1,0,0,0,0,0,0,0,Organic Search,165.12,80.35,80.35,0.49,3.6,Male,0
7598-UAASY,2024-11-22,2024-11,Professional,Monthly,76.4,2,1,1,0,0,1,0,0,0,Organic Search,271.38,151.8,151.8,0.56,3.6,Male,0
4234-XTNEA,2024-11-22,2024-11,Professional,Monthly,79.95,2,0,1,0,0,0,0,1,0,Referral,224.0,174.45,765.39,3.42,2.8,Male,0
2074-GKOWZ,2024-11-23,2024-11,Business,Monthly,89.55,2,1,2,0,0,0,0,1,1,Content,389.41,185.55,185.55,0.48,4.3,Male,0
3097-NNSPB,2024-11-23,2024-11,Professional,Monthly,49.05,2,1,1,0,1,0,0,0,0,Paid Search,587.74,91.1,91.1,0.16,12.0,Female,0
2880-FPNAE,2024-11-23,2024-11,Professional,Monthly,74.2,2,0,1,0,0,1,0,0,0,Paid Social,645.08,140.1,688.54,1.07,8.7,Male,1
9799-CAYJJ,2024-11-23,2024-11,Professional,Monthly,69.3,2,0,0,0,0,0,0,0,0,Paid Social,573.55,153.8,666.03,1.16,8.3,Female,1
1251-KRREG,2024-11-23,2024-11,Professional,Monthly,54.4,2,1,1,0,1,0,0,0,0,Paid Search,338.45,114.1,114.1,0.34,6.2,Male,0
0220-EBGCE,2024-11-23,2024-11,Business,Monthly,85.85,2,1,2,0,0,1,0,0,1,Content,175.93,167.3,167.3,0.95,2.0,Male,0
5712-PTIWW,2024-11-23,2024-11,Professional,Monthly,79.85,2,1,2,0,0,1,1,0,0,Paid Search,501.61,152.45,152.45,0.3,6.3,Male,0
2034-GDRCN,2024-11-23,2024-11,Business,Monthly,90.4,2,1,2,0,0,0,0,1,1,Paid Search,469.46,168.2,168.2,0.36,5.2,Female,0
5318-IXUZF,2024-11-23,2024-11,Business,Monthly,87.15,2,1,2,0,1,0,0,1,0,Paid Search,526.49,183.75,183.75,0.35,6.0,Female,0
7024-OHCCK,2024-11-24,2024-11,Business,Monthly,93.85,2,1,2,0,0,0,0,1,1,Paid Search,332.37,170.85,170.85,0.51,3.5,Female,1
8739-QOTTN,2024-11-24,2024-11,Starter,Monthly,20.35,2,0,0,0,0,0,0,0,0,Content,227.64,41.85,461.47,2.03,11.2,Female,0
7851-WZEKY,2024-11-24,2024-11,Business,Monthly,95.15,2,1,2,0,0,0,0,1,1,Paid Search,378.55,196.9,196.9,0.52,4.0,Female,0
0133-BMFZO,2024-11-24,2024-11,Business,Monthly,86.25,2,1,3,1,1,0,1,0,0,Organic Search,210.3,181.65,181.65,0.86,2.4,Female,0
3750-CKVKH,2024-11-24,2024-11,Professional,Monthly,67.75,2,1,0,0,0,0,0,0,0,Paid Social,522.68,116.65,116.65,0.22,7.7,Male,0
9137-NOQKA,2024-11-24,2024-11,Starter,Monthly,19.2,2,0,0,0,0,0,0,0,0,Paid Search,720.07,37.2,433.11,0.6,37.5,Male,1
0871-OPBXW,2024-11-24,2024-11,Starter,Monthly,20.05,2,0,0,0,0,0,0,0,0,Organic Search,194.8,39.25,452.68,2.32,9.7,Female,0
5948-UJZLF,2024-11-24,2024-11,Professional,Monthly,49.25,2,0,1,0,1,0,0,0,0,Paid Search,443.44,97.0,461.03,1.04,9.0,Male,0
5482-PLVPE,2024-11-24,2024-11,Starter,Monthly,24.35,2,1,0,0,0,0,0,0,0,Partnerships,1008.82,41.85,41.85,0.04,41.4,Female,1
7841-TZDMQ,2024-11-24,2024-11,Professional,Monthly,46.0,2,1,0,0,0,0,0,0,0,Content,167.14,84.5,84.5,0.51,3.6,Male,0
7501-VTYLJ,2024-11-24,2024-11,Professional,Monthly,51.55,2,0,1,0,1,0,0,0,0,Content,155.22,106.2,487.23,3.14,3.0,Female,0
6942-LBFDP,2024-11-25,2024-11,Starter,Monthly,20.55,2,0,0,0,0,0,0,0,0,Organic Search,284.51,33.6,457.34,1.61,13.8,Female,0
0388-EOPEX,2024-11-25,2024-11,Professional,Monthly,74.4,2,1,1,1,0,0,0,0,0,Paid Search,327.45,139.4,139.4,0.43,4.4,Female,0
3594-IVHJZ,2024-11-25,2024-11,Starter,Monthly,20.45,2,0,0,0,0,0,0,0,0,Paid Search,617.22,42.45,464.13,0.75,30.2,Female,0
2545-EBUPK,2024-11-25,2024-11,Business,Monthly,84.05,2,0,1,0,0,0,0,0,1,Paid Search,286.83,186.05,1025.91,3.58,3.4,Female,1
4236-UJPWO,2024-11-25,2024-11,Starter,Monthly,24.5,2,0,0,0,0,0,0,0,0,Organic Search,84.8,46.4,551.59,6.5,3.5,Female,0
4927-WWOOZ,2024-11-25,2024-11,Business,Monthly,91.45,2,0,2,0,0,1,0,1,0,Paid Social,874.57,171.45,1085.25,1.24,9.6,Male,0
5832-XKAES,2024-11-25,2024-11,Professional,Monthly,69.8,2,1,0,0,0,0,0,0,0,Organic Search,202.57,134.7,134.7,0.66,2.9,Male,0
4137-BTIKL,2024-11-25,2024-11,Business,Monthly,90.75,2,0,2,1,0,0,0,0,1,Referral,317.84,174.75,1081.56,3.4,3.5,Male,0
3620-MWJNE,2024-11-25,2024-11,Professional,Monthly,54.45,2,0,2,1,0,0,1,0,0,Referral,277.76,87.3,489.76,1.76,5.1,Male,0
5644-PDMZC,2024-11-25,2024-11,Business,Monthly,89.5,2,1,2,0,1,0,0,0,1,Partnerships,825.81,161.5,161.5,0.2,9.2,Female,1
7198-GLXTC,2024-11-25,2024-11,Professional,Monthly,79.0,2,1,1,0,0,0,0,1,0,Paid Social,622.8,143.65,143.65,0.23,7.9,Male,0
3721-CNEYS,2024-11-25,2024-11,Professional,Monthly,70.95,2,1,0,0,0,0,0,0,0,Paid Social,462.07,137.95,137.95,0.3,6.5,Female,0
2761-OCIAX,2024-11-26,2024-11,Professional,Monthly,74.7,2,1,1,0,1,0,0,0,0,Content,224.94,165.4,165.4,0.74,3.0,Male,1
9878-TNQGW,2024-11-26,2024-11,Business,Monthly,80.95,2,1,1,0,0,0,0,0,1,Content,199.19,171.15,171.15,0.86,2.5,Male,0
8006-PYCSW,2024-11-26,2024-11,Starter,Monthly,20.1,2,0,0,0,0,0,0,0,0,Paid Search,427.56,39.8,454.26,1.06,21.3,Female,0
5562-YJQGT,2024-11-26,2024-11,Starter,Monthly,20.35,2,0,0,0,0,0,0,0,0,Organic Search,151.97,35.1,454.72,2.99,7.5,Female,0
5485-WUYWF,2024-11-26,2024-11,Professional,Monthly,66.4,2,1,3,1,0,1,0,1,0,Organic Search,132.6,94.55,94.55,0.71,2.0,Male,1
4629-NRXKX,2024-11-26,2024-11,Professional,Monthly,70.4,2,1,0,0,0,0,0,0,0,Content,141.32,147.15,147.15,1.04,2.0,Female,0
3936-QQFLL,2024-11-26,2024-11,Starter,Monthly,19.75,2,0,0,0,0,0,0,0,0,Organic Search,214.91,39.3,446.55,2.08,10.9,Male,0
0637-KVDLV,2024-11-26,2024-11,Professional,Monthly,76.5,2,1,0,0,0,0,0,0,0,Organic Search,160.02,162.45,162.45,1.02,2.1,Male,0
8413-VONUO,2024-11-26,2024-11,Business,Monthly,95.65,2,1,3,0,1,0,0,1,1,Referral,349.99,167.3,167.3,0.48,3.7,Male,0
6645-MXQJT,2024-11-27,2024-11,Business,Monthly,97.1,2,0,3,1,0,0,0,1,1,Paid Search,552.84,184.15,1154.41,2.09,5.7,Male,0
4741-WWJQZ,2024-11-27,2024-11,Business,Monthly,80.15,2,0,2,1,0,0,1,0,0,Paid Social,649.92,194.55,995.44,1.53,8.1,Female,0
8713-IGZSO,2024-11-27,2024-11,Starter,Monthly,24.85,2,0,0,0,0,0,0,0,0,Paid Search,308.39,62.0,574.41,1.86,12.4,Male,0
3097-NQYSN,2024-11-27,2024-11,Business,Monthly,86.85,2,1,1,0,0,0,0,1,0,Referral,316.02,156.35,156.35,0.49,3.6,Male,1
2720-WGKHP,2024-11-27,2024-11,Business,Monthly,94.0,2,1,2,0,0,0,0,1,1,Referral,146.06,181.7,181.7,1.24,1.6,Male,1
7729-JTEEC,2024-11-27,2024-11,Professional,Monthly,44.5,2,0,0,0,0,0,0,0,0,Paid Social,381.2,90.05,418.97,1.1,8.6,Male,0
5673-TIYIB,2024-11-27,2024-11,Professional,Monthly,40.4,2,1,3,0,1,1,1,0,0,Organic Search,132.85,77.15,77.15,0.58,3.3,Male,0
7218-HKQFK,2024-11-27,2024-11,Business,Monthly,94.2,2,1,3,0,0,0,1,1,1,Partnerships,805.75,167.5,167.5,0.21,8.6,Male,0
4713-LZDRV,2024-11-27,2024-11,Professional,Monthly,79.6,2,1,1,0,0,0,0,0,1,Paid Social,561.7,195.05,195.05,0.35,7.1,Female,1
6474-FVJLC,2024-11-27,2024-11,Business,Monthly,86.0,2,1,1,0,0,0,0,0,1,Partnerships,808.08,165.45,165.45,0.2,9.4,Male,0
2832-SCUCO,2024-11-27,2024-11,Starter,Monthly,19.9,2,0,0,0,0,0,0,0,0,Referral,288.39,57.4,467.74,1.62,14.5,Female,0
7394-LWLYN,2024-11-27,2024-11,Professional,Monthly,70.15,2,0,0,0,0,0,0,0,0,Content,230.14,123.8,642.31,2.79,3.3,Female,0
4030-VPZBD,2024-11-27,2024-11,Starter,Monthly,30.9,2,1,1,0,0,0,1,0,0,Organic Search,111.72,59.05,59.05,0.53,3.6,Female,0
3807-XHCJH,2024-11-30,2024-11,Starter,Monthly,20.0,1,0,0,0,0,0,0,0,0,Paid Search,350.64,20.0,432.4,1.23,17.5,Female,0
4910-GMJOT,2024-11-30,2024-11,Business,Monthly,94.6,1,1,2,0,0,0,0,1,1,Partnerships,789.53,94.6,94.6,0.12,8.3,Female,0
3785-NRHYR,2024-11-30,2024-11,Starter,Monthly,19.65,1,0,0,0,0,0,0,0,0,Referral,241.43,19.65,424.84,1.76,12.3,Male,0
8665-UTDHZ,2024-11-30,2024-11,Starter,Monthly,30.2,1,1,1,0,1,0,0,0,0,Paid Search,641.91,30.2,30.2,0.05,21.3,Male,0
4661-NJEUX,2024-11-30,2024-11,Starter,Monthly,20.05,1,0,0,0,0,0,0,0,0,Content,355.29,20.05,433.48,1.22,17.7,Male,0
9526-BIHHD,2024-11-30,2024-11,Starter,Monthly,29.7,1,1,1,1,0,0,0,0,0,Content,337.23,29.7,29.7,0.09,11.4,Male,0
1086-LXKFY,2024-11-30,2024-11,Professional,Monthly,69.1,1,1,0,0,0,0,0,0,0,Paid Social,647.94,69.1,69.1,0.11,9.4,Female,0
7409-KIUTL,2024-11-30,2024-11,Professional,Monthly,71.0,1,1,0,0,0,0,0,0,0,Organic Search,109.88,71.0,71.0,0.65,1.5,Female,1
8644-XLFBW,2024-11-30,2024-11,Professional,Monthly,71.65,1,1,0,0,0,0,0,0,0,Organic Search,170.2,71.65,71.65,0.42,2.4,Male,1
0021-IKXGC,2024-11-30,2024-11,Professional,Monthly,72.1,1,0,0,0,0,0,0,0,0,Paid Social,624.39,72.1,605.02,0.97,8.7,Female,1
1423-BMPBQ,2024-11-30,2024-11,Starter,Monthly,19.0,1,0,0,0,0,0,0,0,0,Referral,242.9,19.0,410.78,1.69,12.8,Female,0
9661-MHUMO,2024-11-30,2024-11,Professional,Monthly,49.25,1,1,1,0,0,0,1,0,0,Organic Search,157.48,49.25,49.25,0.31,3.2,Male,1
1393-IMKZG,2024-11-30,2024-11,Business,Monthly,95.85,1,0,3,0,0,0,1,1,1,Partnerships,691.36,95.85,1053.62,1.52,7.2,Female,0
8473-VUVJN,2024-11-30,2024-11,Professional,Monthly,73.65,1,1,0,0,0,0,0,0,0,Organic Search,134.06,73.65,73.65,0.55,1.8,Male,1
1453-RZFON,2024-11-30,2024-11,Professional,Monthly,49.9,1,0,1,1,0,0,0,0,0,Partnerships,858.47,49.9,418.73,0.49,17.2,Female,0
8695-WDYEA,2024-11-30,2024-11,Professional,Monthly,51.25,1,0,1,1,0,0,0,0,0,Paid Search,521.31,51.25,430.06,0.82,10.2,Male,0
3669-OYSJI,2024-11-30,2024-11,Professional,Monthly,46.2,1,1,0,0,0,0,0,0,0,Referral,223.62,46.2,46.2,0.21,4.8,Male,0
8985-OOPOS,2024-11-30,2024-11,Professional,Annual,74.1,1,0,4,0,0,1,1,1,1,Paid Social,560.96,74.1,621.8,1.11,7.6,Female,0
6905-NIQIN,2024-11-30,2024-11,Professional,Monthly,50.65,1,1,1,0,1,0,0,0,0,Organic Search,162.21,50.65,50.65,0.31,3.2,Male,0
2232-DMLXU,2024-11-30,2024-11,Professional,Monthly,55.2,1,1,1,0,0,0,0,1,0,Organic Search,159.28,55.2,55.2,0.35,2.9,Female,0
9399-APLBT,2024-11-30,2024-11,Professional,Monthly,74.7,1,1,1,0,1,0,0,0,0,Partnerships,914.0,74.7,74.7,0.08,12.2,Female,0
7617-EYGLW,2024-11-30,2024-11,Starter,Monthly,19.45,1,0,0,0,0,0,0,0,0,Organic Search,228.69,19.45,420.51,1.84,11.8,Male,0
8775-ERLNB,2024-12-01,2024-12,Professional,Monthly,74.3,1,0,0,0,0,0,0,0,0,Content,243.0,74.3,623.48,2.57,3.3,Male,1
5919-TMRGD,2024-12-01,2024-12,Professional,Monthly,79.35,1,1,1,0,0,0,0,1,0,Organic Search,127.86,79.35,79.35,0.62,1.6,Female,0
6650-VJONK,2024-12-01,2024-12,Professional,Monthly,43.85,1,0,0,0,0,0,0,0,0,Organic Search,229.63,43.85,367.96,1.6,5.2,Male,0
7839-QRKXN,2024-12-01,2024-12,Starter,Monthly,20.2,1,1,0,0,0,0,0,0,0,Content,241.06,20.2,20.2,0.08,11.9,Female,0
8779-QRDMV,2024-12-01,2024-12,Starter,Monthly,39.65,1,1,2,0,0,1,0,0,1,Paid Search,490.0,39.65,39.65,0.08,12.4,Male,1
4797-AXPXK,2024-12-01,2024-12,Professional,Monthly,60.0,1,1,3,1,1,0,1,0,0,Content,236.15,60.0,60.0,0.25,3.9,Female,0
3716-BDVDB,2024-12-01,2024-12,Professional,Monthly,69.1,1,1,0,0,0,0,0,0,0,Organic Search,257.26,69.1,69.1,0.27,3.7,Male,0
3296-SILRA,2024-12-01,2024-12,Professional,Monthly,76.4,1,1,1,0,1,0,0,0,0,Content,267.82,76.4,76.4,0.29,3.5,Female,1
4415-IJZTP,2024-12-01,2024-12,Professional,Monthly,74.5,1,1,0,0,0,0,0,0,0,Referral,239.38,74.5,74.5,0.31,3.2,Female,0
